show_id,show,nw,imper_syn_rate,imper_rx_rate,you_rx_rate,dir_z,dir_z_rate,side,avg_host_cfscore
1633301179,Countdown with Keith Olbermann,723535,83.68349735152817,19.285254787095713,165.97090102790818,-0.2128332727752029,-0.3193763308473743,-0.5526992287917738,-1.014
1634341981,Antiwar News With Dave DeCamp,429092,30.449677719876732,9.660372509471065,87.19576136814739,-2.423721023598973,-2.3430516367868726,-0.2840059790732436,-0.616
1635418897,The Chris Cuomo Project,626556,77.76465884819946,34.86109231422584,350.3687559987991,1.381024766346954,1.5606946865356761,-0.1701680672268907,
1635446643,The Coffee Klatch with Robert Reich,446295,50.20327294032408,28.4895188088966,243.3908341570099,0.0009192721303042,0.01113335070089753,-0.7146853146853147,-0.868
1636762428,Dad Saves America,1345884,50.33426314067102,28.54723725522061,295.6089792822897,0.365703890499589,0.3567389516909561,0.4397394136807817,1.2865
1640311112,The Necessary Conversation,882262,84.37006816902111,22.205630940147895,330.81858339404005,0.8030632628107922,0.9162009520473228,-0.0522648083623693,-0.0776666666666666
1645614328,Fast Politics with Molly Jong-Fast,806866,70.90476134061534,27.5207620040517,247.5328460235283,0.2700264691845386,0.38583030720416917,-0.5651438240270727,
1647025876,Wendy Bell Radio Podcast,97467,74.27822060119254,34.93637686207815,278.5689404339897,1.1266031831774397,1.0299487931286369,0.6226415094339622,-0.979
1647085571,The Next Level,693232,56.16675185244148,25.360224108412165,230.63001164671084,-0.3144971158871005,-0.11682431131024114,-0.3086003372681282,
1648125917,Stay Free with Russell Brand,808027,93.9837013599277,37.37392095610882,289.5625031256747,1.7843481287102425,1.6034640671045188,0.2906178489702517,
1654162813,The Kyle Seraphin Show,1358579,72.78196354425279,27.80596273828285,285.1046681490757,0.57127359511251,0.6810876225932102,0.5103734439834025,
1660317917,Defending Democracy with Marc Elias,487530,57.76987483533649,24.918738810018066,264.92983193105954,0.2359360604838495,0.11489425521326585,-0.6918032786885245,-0.926
1669610956,System Update with Glenn Greenwald,951951,54.87958014537404,21.486750870476957,166.94347609947778,-0.6709390583398717,-0.7534261263081707,0.0056179775280898,-1.107
1671451793,Maiden Mother Matriarch with Louise Perry,676946,44.77657536299139,22.882895726441017,267.7429725652555,-0.1814943053320016,-0.21952504306666099,0.1164658634538152,
1674095262,The Wright Report,374550,82.46964798986542,17.235853603757064,147.70344237597376,-0.8269261440281755,-0.5659098923197206,0.5264367816091954,
1679657705,Main Justice,645656,57.95293259312167,18.40821794349091,186.88709524145267,-0.670243389619301,-0.7211842591064634,-0.1584905660377358,-0.8458333333333333
1681586867,The Warning with Steve Schmidt,273041,73.76827049304374,28.613360644486914,236.61454318928108,0.514290855519746,0.4252042670735497,-0.5888888888888889,
1692806415,The Briefing with Jen Psaki,595580,65.1501238874446,24.85991569389333,211.22685662191992,-0.1088538226802243,-0.09639480684151662,-0.5996168582375478,-0.8715
1695205478,What Really Matters with Walter Russell Mead,315984,49.00479661593081,21.11895859299266,216.63456333169668,-0.4804261689101558,-0.5611033823099669,0.0993520518358531,
1696974077,The Source with Kaitlan Collins,584025,54.93948376150417,27.71478110392705,211.98427693150055,-0.1655724335553132,-0.14203911791156604,-0.08008658008658,-1.096
1702202187,Perino on Politics,358350,66.02770672070696,36.68205928928164,236.39856926126484,0.6761884774200994,0.685829049225052,0.320754716981132,1.3355
1709994511,UNGOVERNED,150093,117.88073751025519,36.0242546865458,336.61705106931583,2.119657251044268,2.2996042094700315,0.6,1.659
1714009198,Mea Culpa,739286,82.90495323035391,33.770018228493214,286.52163766296843,0.8547058904776904,1.1878556650106018,-0.4384920634920635,
1714879044,The Tony Kinnett Cast,706503,59.939750119470695,17.902982749700794,205.4895901908571,-0.5193182368212107,-0.5876054573324591,0.6289156626506024,
1715894000,Trump's Terms,110190,63.805673796839166,22.39891485735193,166.6979002132805,-0.3103890336788915,-0.537443591617793,-0.1608391608391608,
1721813926,Bad Hasbara - The World's Most Moral Podcast,817276,61.03501737373933,28.139285225846507,304.32788258232705,0.6317561423257826,0.597993128228805,-0.4788359788359788,-1.147
1721969693,Politix,363032,38.13861527912785,17.926526026507027,218.83579467381156,-0.8561419147464485,-0.9175549761228269,-0.3380614657210402,-0.1139999999999999
1722246285,The Breakdown,370133,70.87596574108511,31.81109590016697,251.58725762503528,0.5242872603915597,0.629949058290161,-0.5975,-1.015
1725387804,The Illegal News with Sarah Longwell,505790,61.484108356699195,24.022583512741296,247.4211889846366,-0.0942738969116539,0.026479445664207586,-0.3857868020304568,0.6625
1725442221,Hawk Podcasts,305924,50.367644660181504,19.996998819100558,155.34373307758054,-0.9000720555902572,-0.9913027237330573,-0.5380577427821522,-1.032
