show_id,show,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,ideology_primary,ideology_host_only,ideology_guest_only,ideology_primary_source
1043245989,The Dig,5.7477939870655845,2.2416848778434852,-2.3605703648579244,0.94449226076142,-0.6330395868289317,0.32039330159080803,1.3408697048876845,0.8771049475514556,0.32845868061946176,-1.026,-1.026,-0.8935014274691357,host_full
1050430296,The New Yorker Radio Hour,1.5356362331029847,-1.0719512030629736,-0.4779737673190082,1.2472693986968864,-0.12565732648397143,0.7978865213696918,-0.24566105736770272,-0.23217751246145252,1.441523243602703,-0.648053711952487,,-0.648053711952487,guest
1057255460,The NPR Politics Podcast,-1.268123562959718,2.3737381212900983,0.02903724700025613,0.6009923180541742,-0.7761179123015982,1.6040568003490867,-0.4291341470155573,-0.4138375328772913,0.28232138031671256,-0.3708869047619047,,-0.3708869047619047,guest
1060110806,The Nation Podcasts,4.001030542915606,-0.7948857967313795,-1.0744039014550888,0.9379697001970447,0.19889736367245026,0.13675219376687933,0.20485566661378726,-0.32391860681007006,0.45622305648651307,-0.5417941051136363,,-0.5417941051136363,guest
1072469956,Fox Across America w/ Jimmy Failla,-0.9648148176359216,-1.3519696204226466,0.7845429361068097,1.9299823036367751,0.8836215131035231,0.28645124931612476,-0.5946437237051467,0.09908008838014201,1.89722203483422,1.057,1.057,0.7640247277127874,host_full
1093260018,Slate News,0.42922131493834587,-0.2674813932751235,-1.6137807616741973,-0.17210560817797813,1.3367527346809527,0.3620189625563602,0.4338956455789186,-1.3904067509648956,-1.2406939344563641,-0.3566846790074832,,-0.3566846790074832,guest
1111319839,The Conversation with Dasha Burns,-0.13366110296322664,1.6460368632304512,-2.2044230055671035,1.3424443876402616,0.8428045747680375,-0.014831770257597443,-1.1597633434036705,-0.4306066813150238,-0.576697804854114,0.0252430069930069,,0.0252430069930069,guest
1112258664,Russian Roulette,3.8053065335391474,3.3715571430741735,-1.7148769470790486,-0.6907511136904101,1.0911882763307927,-1.4364492651933618,-0.2719552906648673,-0.7441983157427033,-0.6792964259991827,-0.6649819444444445,,-0.6649819444444445,guest
1138657182,Liberty Lockdown,1.1430223146763367,0.08034691070212871,2.9773190516282124,0.6098290132448082,0.3109693334653252,-1.5816222935298279,0.5695226314195815,0.10017538913132586,-0.9795369527892744,0.5476716666666667,,0.5476716666666667,guest
1147092464,Opening Arguments,-3.0193197161805974,-2.336876843108458,0.13697729735703676,-1.5552232939447121,-0.6058426059541697,0.15908961913753758,2.2598535364708363,-0.39025439000080936,0.607175637666543,-0.5127714521452146,,-0.5127714521452146,guest
1155629323,The Reason Roundtable,-0.38655767171285377,-0.6867040667608166,-1.025886540017553,0.45196149671269925,0.9200299482656014,-1.4318534226289188,0.2704034370214136,0.4000060809127701,0.9258783578145239,-0.0055,,-0.0055,guest
1169056746,The Playbook Podcast,-1.4734959011082682,2.717830540945882,-0.33619149988638075,0.8664116043077207,0.273355019870158,0.6790792541405204,-1.146232546749256,-0.20128847925012613,0.534508355664278,-0.5778816176470588,,-0.5778816176470588,guest
1172546141,The President’s Inbox,4.0986001904156515,5.098088952005973,-1.5330099218937419,-0.7859855715129512,0.2589825174396881,-0.9586097539405393,0.4544448026694506,-0.8883512057472359,0.9081949256168341,-0.4101216216216216,,-0.4101216216216216,guest
1192761536,Pod Save America,-1.206637566906993,0.6468415062492545,0.039778497669025775,1.9360709766447157,-0.23136642776029887,0.7536641184661389,0.8610459190109057,-0.03293564538831112,0.10352162316376577,-0.975875,-0.975875,-0.7815779411764706,host_full
1195206601,The Intercept Briefing,1.2586410584999026,0.8487142382138204,0.25165286007540577,0.2051655237094984,-1.7061266354596814,2.6866499470173624,1.4284256742930699,1.0918513346294663,-0.04261582657710432,-0.6866402810304449,,-0.6866402810304449,guest
1200016351,Pod Save the World,3.0592395092650855,2.0831114122856706,1.8472879221123983,0.894230323340975,0.25269661376779523,-0.45810458105688934,0.4250668724955728,-0.6846336814253533,0.5896861633433909,-0.9536,-0.9536,-0.7540052044609665,host_full
1208232103,The Buck Sexton Show,0.13894761988768664,0.1578826692539429,0.8757185084165413,0.9726265732234517,0.6839618607629817,-0.09710163072782407,0.600837028788604,-0.07759202600824378,0.8836806563344827,0.9120407926829268,,0.9120407926829268,guest
1218054701,Rev Left Radio,5.861686796745439,-3.3427031198349018,-1.4290390139584332,0.25938128510442726,-1.2726891692296178,-0.017937162861410613,0.8385200057085597,1.292277728952302,-0.8438400734897445,-0.6688661858974358,,-0.6688661858974358,guest
124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",1.655274584872328,-0.6285070534540828,-1.3911604606958021,0.003325962981071139,-0.3519813662847997,0.4405525918974298,1.6573322742058008,1.5188219796803668,0.9621311302409752,-1.331,-1.331,-0.6834159509202454,host_full
1253076699,The Michael Berry Show,-0.610718490917078,-2.9911607930905784,-0.25279999329624897,-0.6016957875581319,1.9746802651835056,0.7722109706182956,-0.4821963732264225,0.3654370087450223,0.18200904129230844,0.405,0.405,0.5763437288135593,host_full
1258635512,Radio Atlantic,0.40756864305706325,-0.04489272804770175,-0.3964106589250425,-0.6497980704807089,0.0779517177047616,0.21786118342705219,-0.2922729073864395,-0.8837766021182436,0.31412973321387483,-0.2394095022624434,,-0.2394095022624434,guest
1263295815,The Pete Quiñones Show,5.530165833667221,-1.8325058831862708,0.9393269318203497,-1.7618440527209442,-1.690310666409935,-0.16232674607685074,-0.49813229961718947,-1.227172105031853,-0.5079550729164358,0.5614977973568283,,0.5614977973568283,guest
1265845136,Stay Tuned with Preet,-1.0643299759402125,-0.22626630015876006,-0.7944876785469549,-1.3246705246005812,-1.2187580465355714,-0.6131200191364208,0.6940968223486531,-0.9984274379945899,0.21179631705091825,-0.842667,-0.842667,-0.5617224958949096,host_full
