topic,coherence,exclusivity,prop,top_words,frex_words,register,estimate,se,t,p,ci_low,ci_high,est_show,se_show,p_show,ci_low_show,ci_high_show,survives_bonferroni_clustered,se_inflation
1,-40.4624073253325,9.5966222432716,0.271437742850172,democrats donald party republicans house election republican vote state democratic day biden,kamala harris voters musk candidate candidates elon democrats shutdown republicans polls primary,False,-2.19389617064326e-05,0.0023980556548752,-0.0091486457630082,0.992700586719538,-0.0047221280452619,0.0046782501218491,0.0019940150586106,0.0159817679804733,0.90083120681023,-0.02933025018311707,0.03331828030033827,False,6.664469170255778
2,-39.7264566991262,7.31196450292321,0.215557569407403,i've money work great world different day yes life year tell feel,solar grid seattle bitcoin ai climate utility housing unhoused utilities electricity vaccine,False,0.0159184481221797,0.0023888940274627,6.66352208979595,2.7099184521676e-11,0.0112362158283527,0.0206006804160067,0.0182854483471016,0.013573418415688,0.179440768306409,-0.00831845174764688,0.04488934844185008,False,5.681883859077937
3,-45.1718067880926,7.95285118048946,0.129584671161665,world god war great american life america man i've believe book history,church pope jesus catholic bible christianity christian christians jews christ francis religion,False,0.0271971414180162,0.0020167628093851,13.4855429163271,2.3698832034163997e-41,0.0232442863116213,0.0311499965244112,0.0271052873497985,0.0117248713706024,0.0217981341141191,0.004124539463417797,0.0500860352361792,False,5.813708640421256
4,-59.4737625087229,9.52470719310031,0.205030014974795,war iran states united world israel china military american ukraine russia deal,strait iranian nato iran's iranians ceasefire ukraine hormuz missiles taiwan putin iran,False,-0.025728496409458,0.0022818107942365,-11.275473178777,1.93212269228189e-29,-0.0302008455661617,-0.0212561472527544,-0.0271148497707363,0.0169409343333344,0.111038906866556,-0.06031908106407172,0.006089381522599118,False,7.4243378881915065
5,-48.8972446844577,9.48998196143291,0.178390001605965,court law case federal supreme government justice state states administration donald department,court supreme judge judges jury courts justices comey doj attorney statute circuit,False,-0.0173599683216165,0.0019913560466952,-8.7176616911003,2.9530158341112198e-18,-0.0212630261731392,-0.0134569104700937,-0.0202699009847744,0.014677281521837,0.168792828420436,-0.049037372767574916,0.008497570798026117,False,7.370495871993868
