show_id,show,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,ideology_primary,ideology_host_only,ideology_guest_only,ideology_primary_source
1043245989,The Dig,-8.139076954006667,2.6624289139691273,3.429682901004895,2.4033048274167204,1.0233413286243074,-1.9572997624548962,-2.605680032325263,0.5270675974045504,-2.048815509389786,-1.026,-1.026,-0.8935014274691357,host_full
1050430296,The New Yorker Radio Hour,-1.4919151164749316,-1.9543157736293342,0.23599273131306284,2.363662155109043,0.18389946125164724,0.8401511144216453,0.34736154487293225,-2.5608988567702564,1.0241751754583024,-0.648053711952487,,-0.648053711952487,guest
1057255460,The NPR Politics Podcast,2.8141686966367914,3.3037863777014067,0.04030000834622391,1.3782694824369381,0.7186211292694372,-1.7926017452972363,1.112456860737011,-1.0123807241993001,-0.7531532598998144,-0.3708869047619047,,-0.3708869047619047,guest
1060110806,The Nation Podcasts,-6.148809797065363,-0.9803269631655063,0.8473347602811526,2.116061254220022,-0.045937224136599716,1.2064521358292,0.6771249202109192,-0.7561818804403211,-1.7011957478847552,-0.5417941051136363,,-0.5417941051136363,guest
1072469956,Fox Across America w/ Jimmy Failla,2.51460449076744,-2.4125317330153773,-1.992119141544234,2.4811087854449116,-2.5760402373704587,-0.9190355485641931,1.6825602213996826,-0.3564035961644365,0.909909514674268,1.057,1.057,0.7640247277127874,host_full
1093260018,Slate News,-1.234211732031163,-0.7832384994146063,2.4897499788693866,-0.39315948399889356,-2.1315095434108775,2.4267808545390595,-0.8087301851880725,-1.206186019225861,0.6333118988925092,-0.3566846790074832,,-0.3566846790074832,guest
1111319839,The Conversation with Dasha Burns,0.4943876115711859,1.8188813787985,2.38799616598959,2.2667538538597434,-1.621295162890291,1.0456168422792715,1.2212526484196646,-0.45016386449571216,1.3537161502129542,0.0252430069930069,,0.0252430069930069,guest
1112258664,Russian Roulette,-6.939352287221114,5.033926974775147,2.6346578157890033,-1.2020871128970352,-0.446854750971723,1.9490626041775796,0.19708307564680086,0.010953034169457062,-0.9976690072665851,-0.6649819444444445,,-0.6649819444444445,guest
1138657182,Liberty Lockdown,-1.2313081056520419,0.4897965738858391,-4.044205933644609,0.6988988457986419,0.6827349792995502,1.9461078519643675,-2.049113720220053,1.937203104901883,0.7920656711845181,0.5476716666666667,,0.5476716666666667,guest
1147092464,Opening Arguments,2.9623788367323747,-4.089601375970803,0.6079349329022715,-3.6034283917584102,2.1682535971638077,0.6604854622104351,-1.4575192739508631,-1.1823550223794947,0.4725169451821403,-0.5127714521452146,,-0.5127714521452146,guest
1155629323,The Reason Roundtable,-0.06459114979388243,-1.3803255137563408,0.9328211206166784,1.0615583084753437,-0.5788546540928056,2.0097126887125305,1.36562545647144,-0.0538124218242165,1.8341312518719246,-0.0055,,-0.0055,guest
1169056746,The Playbook Podcast,2.822167545041453,3.3160585651211214,0.6196885679654563,1.4490858705764298,-1.019194173758502,-0.39618889568241217,1.5996935455292023,-1.397163764958314,-1.0083320457200673,-0.5778816176470588,,-0.5778816176470588,guest
1172546141,The President’s Inbox,-5.834150352960327,6.994369246763892,2.0243540694152053,-1.4128225128338565,0.1650972073226511,1.8930773181251654,0.01683851173621716,-1.3340959688171203,1.656719277168798,-0.4101216216216216,,-0.4101216216216216,guest
1192761536,Pod Save America,2.845735114537781,0.09050164240554659,0.06822036732106664,2.424246266741419,0.32028379071935986,-0.19747404480169806,-1.624884370634866,-0.9799445064858677,0.751520775369554,-0.975875,-0.975875,-0.7815779411764706,host_full
1195206601,The Intercept Briefing,-0.9897253526258557,1.1074092794640444,0.9229717206356456,0.9130413611330381,2.653091775115783,-3.0884603998987985,-4.2048766604058825,0.03268752318542761,0.27050818674659827,-0.6866402810304449,,-0.6866402810304449,guest
1200016351,Pod Save the World,-3.172895728847816,3.9607378632618016,-3.3227522187212655,0.7801204073759244,-0.45336210934064575,1.5964955290556004,-0.17643618473602024,-1.2605388339792754,-1.7903854233457042,-0.9536,-0.9536,-0.7540052044609665,host_full
1208232103,The Buck Sexton Show,0.44623879266890687,0.46383291745858085,-0.9004997739671549,1.6173802212166661,-0.44170925066899436,0.22505748790622415,-0.9597948084682026,-0.024841925181115512,1.397706066165639,0.9120407926829268,,0.9120407926829268,guest
1218054701,Rev Left Radio,-9.12604471398017,-4.0326935715325,1.140973107176454,0.1963477551145362,2.5509191765730423,0.7285412341827792,-2.8957148820454535,0.9643579902714562,-0.1435141672098045,-0.6688661858974358,,-0.6688661858974358,guest
124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",-2.612883499380797,-1.789997560047591,1.741741329219264,1.3443791043574604,1.0077131715845409,-1.2044234262344518,-1.4720311935603752,1.0125345508492725,-1.3279975277692846,-1.331,-1.331,-0.6834159509202454,host_full
1253076699,The Michael Berry Show,1.271938631084623,-4.5469935352384505,0.05057742808021645,-1.4789109095536865,-3.439456124190537,-1.4839262263426527,-0.06819462614422575,-0.24899255842069268,0.9075151984589676,0.405,0.405,0.5763437288135593,host_full
1258635512,Radio Atlantic,-0.954584976359377,-0.1505824106821441,0.6710849138209496,-0.7389118566192373,-0.0829003645768835,1.230614952729402,0.10659012325283365,-1.7911902125956598,0.7100100526830095,-0.2394095022624434,,-0.2394095022624434,guest
