show_id,show,words,religious,profanity,second_person,imperatives,hedging,assertion,out_group_pron,in_group_pron,america,named_actors,insult,catastrophe,fillers,valence,n,side,inten,lean,ideological_intensity
1456850698,The Graham Allen Show,1467738,32.00162426809145,5.171222656904707,327.38131737408173,28.383812369782618,51.52145682676336,16.576527963437616,128.95353257870275,172.55804510069237,24.479845858048236,26.9939185331442,5.702652653266455,1.78505973136895,80.45032560307085,0.3885194366197184,811.0,0.6596794081381011,0.7262638717632552,R,0.7262638717632552
1462195742,The Al Franken Podcast,1169772,6.667966065181933,4.265788546827929,246.0393991307708,24.756961185598563,84.52074421340227,17.806888863812777,139.72808376333165,130.28179850432392,11.711683986281088,40.230061926597664,4.436762035678748,1.846513679588843,87.5555236405043,0.40488945578231295,937.0,-0.4887940234791889,0.5506937033084311,L,0.5506937033084311
1462703434,Know Your Enemy,1356054,10.501056742578099,6.120700208103807,200.62622874900262,17.602543851498538,189.4983533104139,18.575956414715048,104.08140088816522,116.11631985156933,17.565672163497915,24.858892050021606,2.0795632032352693,2.4777774336420233,96.1023676048299,0.45592113095238124,974.0,-0.35523613963039014,0.4722792607802875,L,0.4722792607802875
1467297559,Hacks On Tap,1475496,3.517461246929846,5.713333008018998,255.79195063897157,27.705937528803872,110.17989882724183,14.076622369698054,118.35342149351811,120.31886226733248,9.854313396986505,87.47566919869658,3.03626712644426,1.1724870823099487,105.4967278799807,0.43132448979591803,1117.0,-0.1557743957027753,0.3079677708146822,L,0.3079677708146822
1467993804,What the Hell Is Going On,717547,4.863792894402736,9.407049294331939,215.67925167271272,26.130692484255388,89.55510928204006,22.52117282909691,161.438902260061,188.6426951823365,20.918490356729247,44.63819094777067,2.5364192171383895,3.4701559619091156,75.54905811047918,0.23741301775147924,562.0,0.4288256227758007,0.5427046263345195,R,0.5427046263345195
1471411980,American Thought Leaders,326310,7.630780546106463,0.6742055100977598,229.7814961233183,26.569826238852624,85.71603689742882,18.969691397750605,165.21099567895558,196.806717538537,25.43593515368821,8.243694646195335,1.2871196101866322,3.554901780515461,78.63687904140235,0.36195294117647053,201.0,0.44776119402985076,0.5373134328358209,R,0.5373134328358209
1474001390,TRUE ANON TRUTH FEED,262166,7.514322986199583,47.41270797891412,210.24846852757412,22.771831587620056,154.0245493313397,21.093505641463807,152.57508601420474,115.00347108320682,7.857616929731544,18.30901032170457,3.6236582928373626,2.2123387472059686,99.44081230975794,0.5309936170212767,227.0,-0.2687224669603524,0.3744493392070485,L,0.3744493392070485
1476110521,Useful Idiots with Katie Halper and Aaron Maté,1544313,5.387508879352826,3.580880300819847,210.35891040223063,24.276166813333827,78.6822360492983,21.69249368489419,142.34808617165044,131.80618177791678,11.163540033658979,38.269444082902886,7.537332134094578,3.0822767146297414,105.74928787104686,0.26658311345646435,980.0,-0.3346938775510204,0.5428571428571428,L,0.5428571428571428
1480605295,POLITICO Energy,225910,0.9295737240494002,0.08853083086184764,146.47425966092692,14.651852507635784,84.76827055021911,19.60957903589925,124.34155194546501,151.91890575893055,15.669957062547033,40.59138595015714,0.30985790801646673,0.7525120623257049,50.81669691470054,0.5672648148148149,965.0,-0.14922279792746113,0.18860103626943006,L,0.18860103626943006
1482179882,The Mona Charen Show,1047513,4.849581819032317,0.8496314604210162,192.64677383478772,19.541523589683372,111.19671068521345,20.88756893709195,118.8433938290026,121.80278430912075,16.792154369444578,52.67715054610301,2.7780084829496148,2.3579659631909102,82.17559113824841,0.23479007633587787,839.0,-0.21454112038140644,0.42193087008343266,L,0.42193087008343266
1484862164,Politics War Room with James Carville & Al Hunt,1364331,5.753735713694111,9.25728433935753,268.5272122380859,31.48796003315911,98.59044469413948,20.662141371851845,138.90324268817466,146.02761353366594,11.705370617540758,45.87596411721203,5.379926132294876,1.8837071062667343,97.46901594994176,0.3564331081081079,978.0,-0.34355828220858897,0.4948875255623722,L,0.4948875255623722
1485021241,The Reason Interview With Nick Gillespie,378107,6.2945145157323195,3.0150195579558168,299.17457227715965,22.453961444776215,122.4256625769954,20.10013038637211,122.58434781688781,122.05539701724643,15.656943669384592,16.000761689151485,1.6926425588523883,2.4331736783503084,139.7752488052324,0.448895327102804,224.0,0.017857142857142856,0.4107142857142857,R,0.4107142857142857
1485186805,Timothy Gordon Rules for Retrogrades Podcast,1504344,64.8787777263711,4.314172822173652,250.295145259329,24.35613131039177,72.64295932313354,15.82749690230426,119.67342575900193,130.9806799508623,7.132677100450429,2.845093941279388,3.8555011353786104,1.7748600054242913,73.81290449524843,0.4725534482758619,509.0,0.6149312377210217,0.6974459724950884,R,0.6974459724950884
1485351658,Bannon`s War Room,826787,11.744258194674082,1.6691118752471918,280.28984490564073,27.18959054750498,51.81503821419543,16.84835392912564,158.22696776799827,196.50768577638496,23.911841864954337,38.19605291326545,3.5680290086805915,3.1567985466631674,39.683739584681426,0.32769205607476654,574.0,0.7160278745644599,0.8066202090592335,R,0.8066202090592335
1490993194,Advisory Opinions,1434715,4.377175954806355,0.5436619816479231,232.60368784044218,21.286457589137914,93.74684170723802,19.390610678775925,99.11376126965983,113.25594281791157,6.224232687328145,17.28566300624166,2.5579993239075356,1.1639942427590149,56.324775303805986,0.36644939759036155,922.0,0.04121475054229935,0.2039045553145336,R,0.2039045553145336
1493858530,Hood Politics with Prop,961854,7.288008367174228,16.89445591534682,442.29165756965193,58.272877172627034,47.84509915226219,12.839786495663583,119.41521270379913,152.4971565331121,7.27761177891863,11.009986962678328,2.505577769599128,2.120904004142001,103.00939643646541,0.48062532188841234,552.0,-0.3170289855072464,0.3858695652173913,L,0.3858695652173913
1495251160,John Solomon Reports,1127665,4.699977386901252,0.3901868019314247,233.53566883781974,26.541570413198954,60.416879126336276,17.416519977120863,141.15894348055494,194.23321642509077,33.3255000376885,39.15169842107363,3.6003600360036003,0.9399954773802504,49.31429103501483,0.5196918918918921,895.0,0.7072625698324022,0.740782122905028,R,0.740782122905028
1495601614,Verdict with Ted Cruz,923734,6.971703975386854,4.211169016188643,256.25342360463077,38.19281308255407,51.41090400483256,12.720112066893716,144.3813911797119,144.0133198518188,19.69181604228057,51.12943769526725,6.116479419399957,2.284207358395382,35.28071934128223,0.2644374501992032,927.0,0.7173678532901834,0.749730312837109,R,0.749730312837109
1502568407,SGT Report’s The Propaganda Antidote,167823,17.935563063465676,3.634781883293708,265.6370104216943,26.575618359819572,54.87924777890992,16.863004474952778,150.81365486256354,156.17644780512802,16.80341788670206,22.106624241015833,5.8990722368209365,3.8135416480458577,56.13056613217497,0.2884514285714286,,,,?,
1506127536,Making the Argument with Nick Freitas,817789,19.039140903093585,2.017635355819166,291.19980826350076,37.46687715290864,71.63216917811319,15.615274844733788,171.56014570995697,155.0155357922398,11.592232226161027,10.08817677909583,2.518987171507565,2.629040009097701,51.98162362174106,0.41198075117370864,279.0,0.6845878136200717,0.7562724014336918,R,0.7562724014336918
1507444393,X22 Report,409800,2.0741825280624693,1.5373352855051245,221.59590043923865,49.56076134699853,32.77208394338702,14.690092728160078,257.14982918496827,125.50024402147389,16.15422157149829,76.25671059053197,8.369936554416789,6.612981942410932,18.033186920449,0.1212964705882353,203.0,0.8768472906403941,0.896551724137931,R,0.896551724137931
1509826894,RealClearPolitics Podcast,542062,3.283757208584996,1.3282613427984253,232.7593522512185,29.49847065464836,105.154022971542,15.846895742553436,137.97314698318644,121.88642627596106,29.424678357826227,60.878644878261156,2.2137689046640423,1.8632554947589022,140.68501389139988,0.474365137614679,413.0,0.2469733656174334,0.35351089588377727,R,0.35351089588377727
1510240831,The MeidasTouch Podcast,851855,3.2517271131824077,8.663446243785621,260.45512440497504,24.76947367803206,52.19198102963532,14.333425289515235,132.9099435936867,161.9641840454068,15.389943124123237,70.81017309283857,6.714757793286416,3.0286844592096074,60.72629731585774,0.25820325581395365,794.0,-0.5768261964735516,0.6952141057934509,L,0.6952141057934509
1515399733,No Lie with Brian Tyler Cohen,970023,3.9895961229785275,4.76277366619142,202.25293627058326,26.597307486523516,62.1944015760451,22.154113871526757,144.60481864863,176.09891724216848,17.216086628873747,59.916105082044446,4.1133045298925905,1.6082092898828173,74.86420425082704,0.29592727272727265,995.0,-0.7346733668341708,0.7809045226130653,L,0.7809045226130653
1517313007,The Hugh Hewitt Show: Highly Concentrated,182422,4.16616416879543,1.0963589917882712,228.64566773744394,26.093344004560855,79.6504807534179,19.186282356294747,164.9472103145454,157.54678711997457,27.025249147580883,26.038526054971438,4.385435967153085,4.056528269616603,53.7764085472147,0.1289644444444445,103.0,0.5922330097087378,0.6310679611650486,R,0.6310679611650486
1529346075,Impolitic with John Heilemann,1427820,5.385832948130717,14.224482077572803,268.1360395568069,25.822582678488885,89.57711756383858,17.306103010183357,95.89444047569022,126.4305024442857,12.109369528371923,46.98771553837319,2.584359373030214,1.5898362538695354,92.39259850681458,0.42357237237237244,599.0,-0.3071786310517529,0.3806343906510851,L,0.3806343906510851
1531192509,Bad Faith,292822,8.708362076619926,8.16195504436142,228.363989044539,23.666254584696507,96.8847969073362,18.816892173402273,125.63946697994002,117.10185710090089,13.421122729849532,19.294998326628463,2.0490263709693943,2.4929820846794297,59.04610992343471,0.32076551724137936,168.0,-0.5654761904761905,0.6845238095238095,L,0.6845238095238095
1535255041,Unf*cking The Republic,1000378,6.867404121242171,29.1189930206382,167.58665224545123,22.071656913686628,61.756655984038034,16.173886270989566,105.17024564714538,169.74583607396403,14.064683549618245,17.483391278096878,2.988870207061731,2.3890969213637243,39.5150633060703,0.3806245353159853,731.0,-0.5471956224350205,0.612859097127223,L,0.612859097127223
