show_id,MDNE,MDWS,COND,SPLIT,VIMP,PP2,EMPH,HDG,MDCA,MDCO,n_files,words,D4_biber,D4_plus_imp
1439837349,2.635254340965412,1.9698591171922986,4.976194020714634,4.716499053226865,1.3105549149598628,15.860459744138266,0.6989591955605448,0.3812473047677546,3.364553277698939,1.8164441319128208,48.0,47213.0,0.9596905830048429,0.4851138872435452
1441649707,1.7133409911184023,1.9077621655258246,4.224226418509928,3.1937646885783786,2.7269840074673306,17.502025445494144,0.6392498670588901,0.46386928777507497,2.465263574135883,1.0217829665667253,24.0,17677.0,-0.052433135896218785,0.08653666835183293
1447684472,1.4292344602175715,1.430046114444607,1.9590448851163471,3.522019557051564,1.1236013268939946,17.878301058588224,0.780534587053027,0.5902775842724036,1.9739533147958435,1.2778674471925462,16.0,20499.0,-0.9661766320231586,-0.7349550602994906
1449848509,2.1441201583148852,1.1345490910310592,2.1927694215245634,4.132338344401959,0.7117997607388028,18.964690235012633,0.6797754343596968,0.8586561637709353,1.8032271214865498,0.8923298271505556,32.0,44721.0,-0.5663731846946981,-0.47852849094865535
1452065072,3.287665302991562,1.3947593162143404,3.1837499799101434,3.9828377543193185,2.065487233809402,15.405879727508495,0.5990482010446725,0.24474097965445446,4.016538375278518,1.5020329583226797,40.0,27377.0,0.18157080281849353,0.05388838182297457
1456045551,2.546649672142345,2.4709413493391614,2.9564414261808,4.303053761825074,1.5100363751238006,12.951796116935895,0.8503849748983983,0.3671312625934907,2.570551289231925,1.2979794235169562,72.0,58562.0,0.27557687240150847,-0.07299734990113843
1456850698,2.980898614698286,2.5233136534397747,3.343345571469568,3.6250200386110456,4.076492830867966,22.106170084266,0.5504695390154183,0.22957026036367434,3.029445340585949,0.6790847473324464,64.0,76662.0,0.3717789328299507,0.7689228549544881
1462195742,2.206400849528249,1.935709829718453,2.9085481111152878,3.342161609592903,1.9009875540352594,17.061000868323124,0.6239966921023945,0.27440615720031575,3.140138901627636,0.7209500845769276,32.0,26603.0,-0.287575022054944,-0.20810339671350878
1467297559,2.4206428067305796,3.3686796401472123,3.3693255652990444,2.814613655019916,2.352041221015645,17.078038141972225,0.5785472958032319,0.2938108228451997,2.602558930437548,0.9890297090584156,64.0,66027.0,0.21901378143203082,0.1948694301349194
1467993804,1.6402475925047437,0.8485628439278937,2.727227253320683,4.497615144686907,0.7599357329222011,16.092774324003795,0.9606368121442125,0.4032238377609108,2.7614609108159387,0.4915073529411764,8.0,8432.0,-0.5313547223919808,-0.5772051101738941
1474001390,1.636182169197397,3.596293839479393,3.640563557483731,3.3316711930585683,7.354883470715834,33.68636572668113,0.6073849023861171,0.6507577440347071,4.214290889370933,3.381585162689805,8.0,2305.0,0.26991556365979685,1.6894580942076567
1476110521,2.452887515065191,1.3687981866988057,2.276207696943136,4.132100701216172,2.118648435959242,13.718311701544868,0.6930013093020708,0.3259537772543004,2.280088966801797,1.019419439574888,40.0,36508.0,-0.3663908361838298,-0.37956469086368694
1482179882,3.0987198794890336,2.9883188189925285,3.328153646661846,4.421181460592914,1.1576441600385634,11.101765779705953,0.6555810749578211,0.3856317474090142,2.4904242998312847,1.3690302868161004,24.0,20745.0,0.7723216975224847,0.12475098200997688
1484862164,1.6776606935671008,1.9151574749688454,2.2508151733917754,2.8640442310171457,1.7553396630999956,16.439437845386962,0.6101997679515276,0.3394680632546947,2.090923815048773,1.0645375230974172,24.0,23271.0,-0.8276945118992884,-0.6169031352870625
1485186805,2.528788044747448,2.3630976063128553,3.361274814493955,4.214205661230178,2.14635871784248,15.641645962183132,0.5028510490037289,0.305109680213944,3.054897734377943,0.7487935119966854,40.0,53098.0,0.3497273803720571,0.1881362724865604
1485351658,3.1118131904442956,2.166134137084171,1.9205694440723375,3.4667637776289353,5.766365103817816,19.913306425541414,0.40187260549229736,0.14734836793927217,2.6381914757758427,0.9643054744362581,24.0,22395.0,-0.22188228642063426,0.5163064275323943
1490993194,3.1471923488519065,1.8183151421950707,4.422887019170002,4.815392517379398,2.1423060332841795,15.620387512112915,0.7457311396671582,0.3581268843480092,2.2342701369285867,1.3905583357910258,24.0,23735.0,0.9221624601430878,0.5682261214279537
1493858530,2.4343260020913213,1.0467585134193098,2.787634126292552,3.35089000232369,3.229675830719182,27.626944219821073,0.4618269489950041,0.17718017021029395,2.797230248634832,1.2077502468920644,40.0,34428.0,-0.5182935086334031,0.3022766859666018
1495251160,2.2760703247798504,2.2074038111921217,2.34447842533851,3.150570140138244,3.592432425906637,20.40288318814506,0.752770031247041,0.15623778051320897,2.777148238803144,0.9062211675030774,32.0,21122.0,-0.4298416187980961,0.08885756192914895
1495601614,2.1923593899782134,2.122211503267974,4.003848749455337,4.846232897603485,3.4875263529411766,20.52478816557734,0.2527425708061002,0.15686820043572985,2.299225272331155,0.68152277124183,16.0,11475.0,0.5662370395705627,0.7433843281098662
1507444393,4.824148407892166,1.7598329165852704,2.3130558507521,2.8985403008400077,5.693212189880836,19.72152899003712,0.4688420980660285,0.09768036725923032,5.876600312561048,2.213596718109006,8.0,5119.0,0.18934517305906667,0.77139240529715
1509826894,2.8261463369770867,2.6133296983392897,2.7216579777170486,3.432938022913601,1.6680311383224722,16.372827370191295,0.588609606895102,0.5360531164599538,2.011680071473618,1.0935011509354637,24.0,19028.0,0.08157195312402155,-0.026196805214034783
1510240831,1.7909249279950752,1.3479435173581338,2.28311728118198,3.9294774465184794,2.6410590198535715,18.48559408570235,0.639803034100653,0.2814204735835367,1.6237968493722932,1.0916062770705537,40.0,45483.0,-0.6454327331373191,-0.2769334378124936
1515399733,2.674299896225576,1.8610625285379663,3.200858798588668,4.5631705606783886,1.5763758679989326,15.085900536662022,0.7175244522192903,0.23126258190767043,3.10659583419812,1.1174095887567825,40.0,33727.0,0.29187198979289714,0.04313753682450199
1529346075,2.350490257911927,3.1254337312760447,1.774831084581597,3.2317866764275256,1.620278139430116,15.547800912264893,0.653236073882194,0.34914149115891424,1.3453535308030184,0.8681462439463904,8.0,8879.0,-0.30047910893380525,-0.3247549204242343
1535255041,2.5776964850767268,1.9511829166937211,2.5690077614007745,4.445705945501374,2.499125030842153,10.36496512131247,0.8267871804861157,0.2878529208060083,2.648915882085579,0.7581016384217475,56.0,46203.0,0.03863814509974377,-0.2056651404800598
1535384390,2.2252792173679974,1.4531097185741089,2.3936844920932727,3.07236148217636,2.2517328102385417,17.909633982846422,0.515948744304476,0.2720384427767355,2.2328320718306087,0.8601904985258643,48.0,74620.0,-0.6785488745747792,-0.3805201396074131
1536169792,2.2566123856336384,0.8013134173642203,2.5642468391084288,3.3111204764453954,0.9314761485302706,17.018636507202647,0.8905955981117384,0.2749708876776329,2.5846075433132176,1.2787480801051199,32.0,41096.0,-0.7376827029012261,-0.6486772109670013
1536984072,1.5180279955311422,1.0926002560283028,2.672073419607113,3.420885927753468,1.337647509542873,17.907751377897775,0.8658428172423425,0.5073950563262266,2.1185504980914254,1.2045055581417,24.0,21482.0,-0.8245776907190923,-0.6086340488736426
1538788132,4.367775829985198,2.025411884119264,3.4449433283992392,5.087134362444492,2.4906286952844154,6.8707417212941415,0.16915616409388876,0.042290484246140826,5.295333939522098,1.1790114400507505,8.0,4729.0,1.1297372097362413,0.3636840746352869
1548086514,1.539000855569674,1.7138399237611182,2.926428945362135,3.360478161795849,2.869901236764083,13.69015223210504,0.4828460652265989,0.16094601440067768,3.0843534942820843,1.0397519525624734,40.0,11805.0,-0.5618942325636522,-0.40376573595607446
1548554104,3.3781985631305407,1.5879432351642382,2.857166320187506,4.267351204184925,1.7064660993919631,18.293342504840517,0.7235330887598084,0.42800248310064876,4.086170814226027,0.5692115051462346,24.0,29439.0,0.23941703640458095,0.1707287260998327
