show_id,nw,rp,pc,media,media_negw,rp_rate,pc_rate,media_rate,media_neg,antimedia_rate
1798460240,99461,64,135,123,9.819,6.434682941052271,13.573159328782134,12.366656277334835,0.07982926829268293,0.987221121846754
1800671132,738276,522,486,527,39.64,7.0705264697755315,6.582903954618598,7.138251819102884,0.07521821631878559,0.5369265694672454
1801103648,6614,1,6,1,0.052,1.5119443604475356,9.071666162685213,1.5119443604475356,0.052,0.07862110674327184
1805186512,537824,515,538,328,24.041,9.575623252216339,10.00327244600464,6.098649372285358,0.07329573170731707,0.4470049681680252
1809246826,75112,65,89,72,5.281,8.653743742677602,11.848972201512408,9.58568537650442,0.07334722222222222,0.7030833954627757
1810218232,437008,377,456,819,42.229,8.626844359828652,10.434591586424048,18.741075678248453,0.05156166056166056,0.9663209826822393
1818418128,203155,171,212,219,14.558,8.417218380054639,10.435381851295809,10.779946346385763,0.06647488584474885,0.7165957027885111
1818658022,177646,143,278,139,10.182,8.049716852617003,15.64909989529739,7.824549947648695,0.07325179856115108,0.5731623565968275
1820648828,548931,425,715,458,31.507,7.742320983875933,13.025316478755983,8.343489436741594,0.06879257641921398,0.5739701346799507
1822142909,274811,278,147,150,14.02,10.116043389820641,5.349130857207316,5.4582967930686905,0.09346666666666667,0.5101688069254869
1839861250,232197,156,211,141,7.705,6.718433054690629,9.087111375254633,6.072429876354991,0.054645390070921986,0.33183029927173907
1843478428,626322,914,559,357,29.205,14.593132605911975,8.925121582828002,5.699943479552051,0.08180672268907563,0.4662936955751195
1849994842,5196,2,5,0,0.0,3.8491147036181674,9.62278675904542,0.0,,0.0
1865794721,561781,432,248,182,12.029,7.689829310710046,4.414531641333545,3.2396966077528435,0.0660934065934066,0.21412258513548874
1868807558,170807,175,320,174,16.347,10.245481742551535,18.734595186379952,10.186936132594099,0.09394827586206897,0.9570450859742283
1869456664,167390,162,139,29,1.458,9.67799749088954,8.303960810084234,1.7324810323197324,0.05027586206896552,0.08710197741800585
1871531782,4542,3,4,2,0.175,6.605019815059445,8.806693086745927,4.4033465433729635,0.0875,0.38529282254513425
1871628261,76171,72,70,129,10.79,9.45241627391002,9.189849155190295,16.93557915742212,0.08364341085271317,1.416549605492904
1871930209,3287,2,6,7,0.29900000000000004,6.08457560085184,18.253726802555523,21.296014602981444,0.04271428571428572,0.9096440523273502
1873028393,115435,101,229,48,2.563,8.749512712782085,19.838004071555417,4.1581842595400005,0.05339583333333334,0.22202971369168797
1874174561,57254,135,137,119,13.891,23.579138575470708,23.928459146959163,20.78457400356307,0.11673109243697478,2.426206029273064
1875402719,451,0,0,2,0.0,0.0,0.0,44.34589800443459,0.0,0.0
1876034889,137955,156,168,135,9.345,11.308035228878982,12.177884092638903,9.785799717299119,0.06922222222222223,0.6773948026530391
1877144831,167936,119,148,166,9.606,7.086032774390244,8.812881097560975,9.884717987804878,0.057867469879518074,0.5720036204268293
1880163995,1403967,2024,1364,1526,146.282,14.416293260454127,9.715328066827782,10.869201341626976,0.09585976408912189,1.041919076445529
1884144340,5858,1,7,4,0.7290000000000001,1.707067258449983,11.949470809149881,6.828269033799932,0.18225000000000002,1.2444520314100376
1886801652,78344,85,78,117,6.422,10.849586439293374,9.956091085469211,14.93413662820382,0.05488888888888889,0.8197181660369652
1889550138,1858,0,0,0,0.0,0.0,0.0,0.0,,0.0
1889705401,114440,161,142,75,4.095,14.068507514854945,12.408248864033554,6.553652569031807,0.054599999999999996,0.3578294302691366
1896576050,24661,34,24,29,1.7169999999999999,13.78695105632375,9.731965451522647,11.7594582539232,0.059206896551724134,0.6962410283443493
1896897095,6479,8,6,10,0.641,12.347584503781448,9.260688377836086,15.434480629726808,0.0641,0.9893502083654885
219258773,1749777,969,1670,1839,92.853,5.537848537270749,9.544073330487256,10.509910691476685,0.05049102773246329,0.5306561921890618
268213039,258587,178,172,247,15.805,6.883563365521082,6.651533139717,9.551910962268018,0.06398785425101214,0.6112062864722511
354628391,2090808,1948,1653,1572,140.981,9.31697219448175,7.9060344134899045,7.518624378709092,0.0896825699745547,0.674289556955971
380996798,1571285,904,1227,1902,137.24,5.753252910834126,7.808895267249417,12.104742296909855,0.07215562565720295,0.8734252538527384
387042247,89294,62,116,161,10.903,6.943355656595068,12.990794454274644,18.03032678567429,0.06772049689440994,1.2210226890944522
402050558,836599,716,921,918,70.791,8.55846110263101,11.008858485367542,10.972999011473837,0.07711437908496732,0.8461760054697651
402306412,126124,151,157,110,7.667,11.972344676667408,12.44806698170055,8.72157559227427,0.0697,0.6078938187815166
474763182,161983,66,86,116,4.676,4.074501645234377,5.309199113487217,7.161245315866481,0.040310344827586206,0.28867226807751434
506779862,1463339,919,1230,629,38.23,6.280157912828128,8.405434420868986,4.2983888217289365,0.06077901430842607,0.2612518356990417
545045867,738087,480,467,657,51.313,6.503298391653017,6.327167393545747,8.901389673575066,0.07810197869101979,0.6952161466060234
