show_id,vimp,pp2,episodes,words,vimp_z,pp2_z,mfte_z
1439837349,22.027676803374163,248.5557828994191,380.0,4493438.0,-0.818230855392375,0.6276842584520309,-0.09527329847017202
1671451793,19.474904030982973,257.0207250122073,184.0,1583063.0,-1.0072848223571509,0.8003114165889421,-0.10348670288410439
HOLDOUT_shapiro,33.41299735590755,204.90833930519324,50.0,566546.0,0.024946429676297496,-0.2624262759400976,-0.11873992313190004
1794450472,31.2828624702857,212.3302197753643,82.0,452644.0,-0.13280770130326863,-0.11107047025042803,-0.12193908577684834
1476110521,31.597740836291454,209.88109324384615,217.0,2474544.0,-0.10948835034160297,-0.16101596868626195,-0.13525215951393246
1467993804,32.461359965744116,203.90069346846167,118.0,1125646.0,-0.045530200938138435,-0.28297538719044796,-0.1642527940642932
1592116227,32.4076930943996,203.99154034067348,266.0,2317351.0,-0.04950467725346112,-0.2811227298223769,-0.16531370353791902
268213039,24.750785197323502,231.53837983825693,71.0,527256.0,-0.6165621248578612,0.28064515408759655,-0.16795848538513233
158004641,28.94705252110572,216.07680893550656,835.0,8030524.0,-0.3057937742292283,-0.03466557216555696,-0.17022967319739263
983782306,21.78116899426696,241.74854113475695,246.0,2050395.0,-0.8364868003411527,0.4888628955971986,-0.17381195237197708
1057255460,40.12264628972782,175.13712639299334,386.0,1351855.0,0.521851505442797,-0.8695562256603541,-0.17385236010877853
1192761536,30.65789097993536,209.35767705801783,535.0,7214782.0,-0.17909201644814754,-0.17169009350347741,-0.17539105497581248
1509826894,24.953959484346225,229.8854102721506,110.0,977400.0,-0.6015153861264283,0.24693583453387438,-0.17728977579627697
402306412,32.032876939787876,202.7134545001695,24.0,289078.0,-0.07726291789211129,-0.3071869749833585,-0.1922249464377349
1432118523,36.16906189015345,187.04113511596722,257.0,2554946.0,0.22905583535679247,-0.6267955346947881,-0.19886984966899782
1549502623,28.634894129757757,214.21320158159017,174.0,1686404.0,-0.32891168853947705,-0.07267046778127788,-0.20079107816037747
1536984072,22.00370744163496,237.72389776248397,163.0,1693351.0,-0.8200059851537934,0.40678758561717604,-0.2066091997683087
1896897095,34.129692832764505,191.42305980115745,1.0,6739.0,0.07802366571975523,-0.5374341196377853,-0.22970522695901505
1551206847,28.527484050226665,211.63296979129004,273.0,3017441.0,-0.33686629454553146,-0.1252896204416513,-0.2310779574935914
1868807558,26.186817483337727,220.13293446930777,46.0,329937.0,-0.5102120402374499,0.04805175946141993,-0.231080140388015
1291144720,19.63362593322599,243.39463260078568,442.0,5487015.0,-0.9955301508925497,0.5224319487611505,-0.2365491010656996
545045867,27.258645315737592,215.1098339705507,261.0,1888942.0,-0.43083431190613264,-0.0543852746709868,-0.24260979328855972
1449848509,15.266641393463015,257.1832019437041,234.0,3115289.0,-1.3189415253184444,0.8036248392412625,-0.257658343038591
1576614213,31.61553717760748,197.08695390868394,93.0,715471.0,-0.10817038387014843,-0.4219292608043629,-0.26504982233725566
1570380458,26.319733166712663,216.2902278777893,234.0,2442274.0,-0.5003685330183064,-0.03031327949681001,-0.26534090625755824
1714879044,30.422115978541587,200.8747270277763,155.0,1644856.0,-0.19655310809198603,-0.3446844904912293,-0.27061879929160765
1696974077,30.288504691280693,200.35101053986492,123.0,1047262.0,-0.20644813054017733,-0.35536473942536,-0.2809064349827687
HOLDOUT_kelly,35.11459493872354,182.65557854528092,50.0,502640.0,0.15096382405163225,-0.71623101547646,-0.28263359571241387
1314368109,36.083384303018455,178.88783096140386,77.0,634364.0,0.22271070041057917,-0.7930674012798915,-0.28517835043465617
1367201919,34.83537164206447,182.1848300977611,83.0,720532.0,0.13028502628580818,-0.7258310771909919,-0.2977730254525919
702998658,25.218173327616498,217.00288907228415,180.0,1674586.0,-0.5819481626988352,-0.015779845590127455,-0.29886400414448133
1567204040,23.30936542948284,222.22415200514095,260.0,1381848.0,-0.7233111971289771,0.09069835236742255,-0.3163064223807773
1674095262,43.32915940423979,149.07848454912127,142.0,794615.0,0.7593203593021375,-1.4009750146464408,-0.32082732767215166
1314170606,32.333822322113505,188.53545617269828,72.0,594424.0,-0.054975419770961334,-0.5963215640603143,-0.3256484919156378
1679657705,33.55672071046649,183.50865753023314,165.0,1542761.0,0.035590334460428245,-0.6988340151335816,-0.33162184033657666
1695205478,27.024958730089317,206.57913437045622,87.0,457355.0,-0.44814073906685375,-0.22835343762620142,-0.3382470883465276
1869456664,29.943150463514744,194.7121114655817,25.0,306247.0,-0.23202447147946564,-0.470359869840226,-0.3511921706598458
1258635512,25.05896536560631,211.84749729457155,243.0,1425837.0,-0.5937388309149529,-0.12091472067975595,-0.35732677579735445
1715894000,39.95114873355521,157.13235115491727,292.0,452803.0,0.5091506909912129,-1.2367309967137077,-0.3637901528612474
1548554104,19.196535946736986,231.91331259464212,283.0,2881249.0,-1.0279002845605467,0.2882912283743226,-0.36980452809311204
1200016351,24.796939062056637,210.9706018311912,464.0,6128579.0,-0.6131440489080846,-0.13879741495096806,-0.37597073192952635
1535255041,35.29690619764821,172.52337124423,279.0,2489170.0,0.1644654827557739,-0.9228590264810578,-0.37919677186264195
1586423406,25.199269421229097,207.52874395857063,158.0,1649651.0,-0.5833481535371585,-0.20898787051994763,-0.39616801202855306
1767877239,28.10507565589946,196.28266460270018,93.0,728694.0,-0.3681491347146455,-0.43833128403877253,-0.403240209376709
HOLDOUT_parnas,28.53625065729566,193.85412525169613,50.0,155942.0,-0.3362170546832375,-0.48785694422658915,-0.41203699945491334
1599294971,23.025150549061284,212.53985122210415,1.0,5646.0,-0.7443596630148708,-0.10679541669133055,-0.42557753985310065
1612691018,21.020349041754805,219.46486856893642,137.0,1577519.0,-0.8928318192648871,0.034427765783417594,-0.42920202674073477
78911087,27.6599921091458,194.9444210008728,425.0,3571223.0,-0.40111125772636685,-0.46562233775186995,-0.4333667977391184
1111319839,23.03661432187067,209.54579705962516,483.0,3181023.0,-0.7435106756904066,-0.16785372689476494,-0.4556822012925858
HOLDOUT_thedaily,21.394582904835442,212.49086514137952,50.0,302413.0,-0.8651167021369043,-0.107794399057788,-0.48645555059734613
73331636,20.401012518951983,215.42224856488863,121.0,610754.0,-0.9386988183916316,-0.04801414503271363,-0.4933564817121726
1896576050,28.16809263849615,187.18151882355508,117.0,275134.0,-0.36348220521943014,-0.6239326633169668,-0.4937074342681985
