show_id,nw,passages,ruling_rate,politician_rate,corrupt_rate,shame_rate,truth_rate,betray_rate,establishment_rate,consensus_rate,propaganda_rate,elite_rate,referendum_rate,scandal_rate,dishonest_rate,deceive_rate,undemocratic_rate,deceit_rate
1362265400,75032,600,0.13327646870668514,1.4660411557735367,1.3327646870668517,0.0,1.7325940931869068,0.2665529374133703,2.7988058428403884,0.0,0.7996588122401109,1.066211749653481,0.0,0.5331058748267405,0.2665529374133703,0.13327646870668514,0.0,0.0
1367201919,72759,600,0.8246402506906362,1.5118404595994996,2.336480710290136,0.4123201253453181,1.6492805013812724,0.27488008356354543,0.13744004178177271,0.13744004178177271,0.0,0.13744004178177271,0.0,0.27488008356354543,0.0,0.0,0.0,0.0
1432118523,76118,600,0.6568748522031582,1.4451246748469482,1.57649964528758,0.394124911321895,2.758874379253265,0.0,0.2627499408812633,0.0,1.7078746157282116,0.6568748522031582,0.0,1.0509997635250532,0.13137497044063165,0.13137497044063165,0.0,0.0
1447684472,75346,600,0.0,1.5926525628434158,1.5926525628434158,0.26544209380723593,1.32721046903618,0.13272104690361797,0.39816314071085396,0.13272104690361797,0.13272104690361797,0.26544209380723593,0.26544209380723593,0.13272104690361797,0.0,0.13272104690361797,0.0,0.0
1456850698,77265,600,0.2588494143532,1.0353976574128,0.5176988287064,0.5176988287064,4.6592894583576,0.6471235358830001,0.0,0.0,0.2588494143532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467297559,75992,600,0.263185598484051,2.105484787872408,1.052742393936204,0.263185598484051,1.44752079166228,0.1315927992420255,0.9211495946941783,0.3947783977260764,0.0,0.7895567954521528,0.3947783977260764,0.0,0.1315927992420255,0.0,0.0,0.0
1476110521,73029,600,0.13693190376425804,0.9585233263498063,0.5477276150570322,0.6846595188212902,1.7801147489353544,0.4107957112927741,0.4107957112927741,1.0954552301140643,1.5062509414068384,1.232387133878322,0.0,0.5477276150570322,0.0,0.0,0.0,0.0
1495601614,73948,600,0.5409206469410938,1.7579921025585545,3.515984205117109,0.5409206469410938,2.5693730729701953,0.13523016173527344,0.13523016173527344,0.13523016173527344,0.6761508086763672,0.13523016173527344,0.2704603234705469,0.13523016173527344,0.2704603234705469,0.0,0.0,0.0
1507444393,71837,600,2.5056725642774618,2.366468532928714,4.59373303450868,0.0,5.985773347996157,0.0,0.0,0.0,0.2784080626974957,0.13920403134874784,0.0,0.13920403134874784,0.0,0.0,0.0,0.0
1509826894,72176,600,0.1385502105963201,1.9397029483484816,0.41565063178896033,0.41565063178896033,1.9397029483484816,0.0,0.6927510529816004,0.1385502105963201,0.1385502105963201,0.6927510529816004,0.2771004211926402,0.0,0.1385502105963201,0.0,0.2771004211926402,0.0
1510240831,74395,600,0.5376705423751597,1.0753410847503193,0.6720881779689495,0.1344176355937899,3.3604408898447478,0.1344176355937899,0.0,0.0,1.0753410847503193,0.1344176355937899,0.0,0.1344176355937899,0.2688352711875798,0.0,0.0,0.0
1515399733,72196,600,1.1080946312815114,1.800653775832456,1.800653775832456,1.5236301180120784,1.9391656047426449,0.41553548673056684,0.0,0.13851182891018893,0.13851182891018893,0.13851182891018893,0.27702365782037786,0.41553548673056684,0.13851182891018893,0.0,0.0,0.0
