show_id,show,inten,side,lean,solo,n_hosts,ep_len,mfte_z,vimp_z,pp2_z,outrage_z,rank,episodes_per_week,avg_episode_minutes,first_pub_date,hours_available,episode_count,age_years,n_dates_charted,mean_rank,best_rank,last_rank_x,persistence,n_reviews,mean_rating,share5,share1,first,last,rev_len,span_days,reviews_per_month,capped,ad_share,R,solo_,log_epw,log_rank,log_revpm,log_nrev,addr_full,addr_noad,ad_share2,slope_charted,slope_censored,first_rank,last_rank_y,charted_last,rank_sd
1155629323,The Reason Roundtable,0.5520833333333334,0.0173611111111111,R,multi,4.0,94.0,-0.5445784397018635,-0.7567857669518157,-0.3323711124519113,-0.0450801073982657,210,1.08,67.9,2024-09-30T21:00:59+00:00,113.21,100,1.779603011635866,24,113.20833333333331,109.0,109.0,1.0,,,,,,,,,,,0.0199743860516323,1.0,0.0,0.7323678937132266,5.3471075307174685,,,-0.5829499812307728,-0.5912352812726198,0.0172081464902708,-42.947642464564666,-42.947642464564666,210.0,109.0,1,20.616538668425083
1169056746,The Playbook Podcast,0.1041837571780147,-0.0680885972108285,L,multi,2.0,9.0,-1.2058161267573035,-0.6954531024645276,-1.7161791510500797,-0.7750714876281188,47,4.36,8.0,2016-12-01T19:07:48+00:00,290.29,2189,9.609856262833675,24,52.75,47.0,53.0,1.0,100.0,2.14,0.13,0.48,2021-05-06 17:49:07+00:00,2026-08-27 14:53:48+00:00,34.5,1938.0,1.568627450980392,False,0.0214503377287216,0.0,0.0,1.6789639750827106,3.8501476017100575,0.9433716904768256,4.61512051684126,-1.3117565234052897,-1.2567469967788598,0.0129453922434728,2.5513450969048383,2.5513450969048383,47.0,53.0,1,1.224744871391589
1172546141,The President’s Inbox,0.1114369501466275,-0.0586510263929618,L,solo,1.0,47.0,-1.4943442710566344,-1.172114490572719,-1.8165740515405493,-0.9151440000653842,163,1.02,36.1,2024-08-20T18:16:58+00:00,60.21,100,1.891854893908282,24,118.91666666666669,117.0,117.0,1.0,109.0,4.229357798165138,0.6697247706422018,0.0825688073394495,2016-12-16 13:32:21+00:00,2026-04-23 15:08:58+00:00,29.0,3415.0,0.9703074670571008,False,0.0,0.0,1.0,0.7030975114131134,5.093750200806762,0.678189605219791,4.700480365792417,-1.6367824175581154,-1.5815744054086358,0.0003648380329617,-19.560312409603743,-19.560312409603743,163.0,117.0,1,9.389710680668848
1192761536,Pod Save America,0.5495568090249798,-0.515713134568896,L,multi,4.0,104.0,-0.1753910549758124,-0.1790920164481475,-0.1716900935034774,-0.0645595175028431,1,2.43,67.1,2017-01-19T08:05:00+00:00,1342.44,1200,9.475701574264203,24,1.0,1.0,1.0,1.0,50.0,3.32,0.42,0.24,2026-08-09 01:16:09+00:00,2026-09-21 02:46:52+00:00,48.5,43.0,35.348837209302324,False,0.0272154475040562,0.0,0.0,1.2325602611778486,0.0,3.593162214727914,3.9318256327243257,-0.0962220715886261,-0.1805365799042664,0.0281429854436619,-1.1236165354716418e-16,-1.1236165354716418e-16,1.0,1.0,1,0.0
1195206601,The Intercept Briefing,0.5773195876288659,-0.5233941316415543,L,multi,3.0,67.0,-0.8613726199595562,-0.8227594672046256,-0.8999857727144867,-0.2761198101826814,90,0.82,52.5,2017-01-13T18:38:00+00:00,353.47,404,9.492128678986996,24,213.625,90.0,219.0,1.0,100.0,3.44,0.51,0.28,2021-01-15 20:29:35+00:00,2026-07-31 10:35:37+00:00,25.0,2022.0,1.503461918892186,False,0.0157363277488927,0.0,0.0,0.598836501088704,4.499809670330265,0.9176745415246528,4.61512051684126,-0.940704159684147,-1.002171868533006,0.0156666399831165,54.85391958345381,54.85391958345381,90.0,219.0,1,26.332014734919163
1200016351,Pod Save the World,0.4246575342465753,-0.3988718775181305,L,multi,2.0,118.0,-0.3759707319295263,-0.6131440489080846,-0.138797414950968,0.0071170063043377,24,1.09,67.4,2017-01-27T19:23:38+00:00,603.38,537,9.453798767967143,24,5.791666666666667,5.0,5.0,1.0,,,,,,,,,,,0.0266271152790591,0.0,0.0,0.7371640659767197,3.1780538303479458,,,-0.2631215952314186,-0.3390752154187684,0.0241882933186619,-8.079259473531968,-8.079259473531968,24.0,5.0,1,3.878358759406698
1208232103,The Buck Sexton Show,0.7947826086956522,0.7339130434782609,R,solo,1.0,46.0,0.3623955594124143,0.4449097932777243,0.2798813255471042,0.6188104751736239,233,5.16,63.3,2017-02-13T20:48:00+00:00,2674.39,2533,9.4072553045859,1,233.0,233.0,233.0,0.0416666666666666,,,,,,,,,,,0.0619081206711145,1.0,1.0,1.8180767775454285,5.4510384535657,,,0.6343467865376019,0.5439509217161522,0.0432183292090208,,7.654035290714519,233.0,233.0,0,
1218054701,Rev Left Radio,0.5738693467336683,-0.5517587939698493,L,solo,1.0,113.0,-0.6523081830168406,-1.4016512758922777,0.0970349098585964,-0.6268466560824323,102,1.47,87.2,2017-03-10T00:40:25+00:00,1039.48,715,9.338809034907598,24,121.16666666666669,102.0,122.0,1.0,,,,,,,,,,,0.0008097461780589,0.0,1.0,0.9042181506398859,4.624972813284271,,,-0.4152932600988582,-0.3327338068811362,0.0008607436927822,8.504483656349418,8.504483656349418,102.0,122.0,1,4.08248290463863
124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",0.6730401529636711,-0.6195028680688337,L,solo,1.0,88.5,-1.0138204557493946,-0.9101914716624148,-1.1174494398363746,-0.2187374744286868,201,2.47,94.4,2022-04-02T12:01:38+00:00,865.25,550,4.276522929500342,1,201.0,201.0,201.0,0.0416666666666666,200.0,3.82,0.64,0.235,2015-07-17 21:37:49+00:00,2026-07-11 14:52:47+00:00,33.5,4011.0,1.5158314634754424,False,0.0053375529917456,0.0,1.0,1.244154593958768,5.303304908059076,0.922603350694476,5.303304908059076,-1.0080722838895373,-0.966157208717522,0.0069787543572933,,21.26120914087361,201.0,201.0,0,
1253076699,The Michael Berry Show,0.7378048780487805,0.5792682926829268,R,solo,1.0,42.0,1.8426759931843169,1.3959623539374677,2.2893896324311664,-0.141244613234913,95,27.58,31.8,2024-08-13T19:18:56+00:00,1458.17,2754,1.911019849418207,24,76.79166666666667,76.0,76.0,1.0,50.0,4.42,0.8,0.1,2023-02-03 18:40:06+00:00,2026-08-12 19:04:15+00:00,33.0,1286.0,1.181959564541213,False,0.0470531905632454,1.0,1.0,3.3527071725017215,4.553876891600541,0.7802233558648416,3.9318256327243257,2.1198218912368167,1.84627753119712,0.0536966865645817,-8.079259473531968,-8.079259473531968,95.0,76.0,1,3.878358759406699
1258635512,Radio Atlantic,0.329153605015674,-0.2685475444096133,L,multi,2.0,42.0,-0.3573267757973544,-0.5937388309149529,-0.1209147206797559,-0.6271048521821606,16,0.79,34.6,2017-07-12T04:42:00+00:00,213.44,370,8.999315537303216,24,29.416666666666668,16.0,30.0,1.0,,,,,,,,,,,0.0040209823316647,0.0,0.0,0.5822156198526637,2.772588722239781,,,-0.5950096261995097,-0.5397115201580748,0.0037397195717058,5.953138559444607,5.953138559444607,16.0,30.0,1,2.8577380332470415
1263295815,The Pete Quiñones Show,0.2625,0.1625,R,solo,1.0,333.0,-0.5172752671923433,-1.020436037142137,-0.0141144972425494,-0.0228006897368606,134,15.25,251.2,2025-04-10T22:30:07+00:00,4186.69,1000,1.2539356605065024,24,146.45833333333334,134.0,147.0,1.0,,,,,,,,,,,0.0138390027466723,1.0,1.0,2.7880929087757464,4.897839799950911,,,-0.385625261242893,-0.5762365860581535,0.0218866682456531,5.52791437662713,5.52791437662713,134.0,147.0,1,2.6536138880151094
1265845136,Stay Tuned with Preet,0.305363321799308,-0.2465397923875432,L,solo,1.0,57.5,0.0035064423905342,-0.2493641780568851,0.2563770628379536,-0.726035075380453,64,2.19,41.2,2017-09-18T11:00:00+00:00,692.27,1008,8.813141683778234,24,20.875,19.0,19.0,1.0,350.0,4.34,0.7457142857142857,0.0857142857142857,2020-10-19 05:51:00+00:00,2026-08-20 22:43:04+00:00,32.5,2131.0,4.992961051149695,False,0.0116188405968315,0.0,1.0,1.1600209167967532,4.158883083359672,1.7905856223976448,5.860786223465865,-0.1079262807561598,-0.0637911734753978,0.0091593617919333,-19.13508822678624,-19.13508822678624,64.0,19.0,1,9.185586535436919
1289062927,ChinaTalk,0.0797752808988764,-0.048314606741573,L,solo,1.0,74.0,-0.500406262073736,-1.1533529599822898,0.152540435834818,-1.0671512451779692,172,1.19,59.2,2017-09-21T07:00:00+00:00,537.5,545,8.804928131416839,24,158.58333333333334,158.0,158.0,1.0,75.0,3.9066666666666654,0.5733333333333334,0.1333333333333333,2018-03-10 04:26:12+00:00,2026-08-29 13:51:08+00:00,33.0,3094.0,0.7369101486748545,False,0.0007309197006823,0.0,1.0,0.7839015438284094,5.147494476813453,0.5521077580424251,4.330733340286331,-0.5641113555765003,-0.4959878607635068,0.0021402938371756,-5.953138559444648,-5.953138559444648,172.0,158.0,1,2.8577380332470415
1291144720,The Remnant with Jonah Goldberg,0.4058656575212866,0.12961210974456,R,solo,1.0,97.5,-0.2365491010656996,-0.9955301508925496,0.5224319487611505,-0.3181916940898179,51,2.5,74.1,2017-10-06T00:26:03+00:00,1413.02,1144,8.763860369609857,24,53.875,51.0,54.0,1.0,50.0,4.12,0.68,0.1,2025-10-22 10:38:36+00:00,2026-09-13 22:08:08+00:00,28.5,326.0,4.662576687116564,False,0.0125436591280938,1.0,1.0,1.252762968495368,3.9318256327243257,1.73387903369609,3.9318256327243257,-0.3239515373070388,-0.3339296501171446,0.0155086062978527,1.2756725484524283,1.2756725484524283,51.0,54.0,1,0.6123724356957945
1294461271,GZERO World with Ian Bremmer,0.2573839662447257,-0.1662447257383966,L,solo,1.0,35.0,-0.6331837025551839,-0.6957130806122993,-0.5706543244980684,-0.702083093185903,93,0.96,27.2,2017-10-09T20:43:57+00:00,198.09,437,8.75564681724846,24,200.3333333333333,93.0,205.0,1.0,,,,,,,,,,,0.036664227183837,0.0,1.0,0.6729444732424258,4.532599493153256,,,-0.7587659595526823,-0.8315399164070482,0.0325457300689981,47.625108475556765,47.625108475556765,93.0,205.0,1,22.86190426597633
1303660358,The Fox News Rundown,0.4151785714285714,0.3526785714285714,R,,0.0,39.5,0.2859381641959247,0.8978262488077623,-0.3259499204159127,-0.6769074865383127,38,16.06,25.2,2025-02-06T07:00:00+00:00,504.86,1200,1.426420260095825,24,50.458333333333336,38.0,51.0,1.0,100.0,2.26,0.2,0.52,2020-10-24 06:44:07+00:00,2026-07-23 22:35:29+00:00,27.0,2098.0,1.448999046711153,False,0.0250507786052809,1.0,0.0,2.836736542063533,3.6375861597263857,0.8956793887135863,4.61512051684126,0.4881397861356852,0.4161878692339557,0.0287084274204789,5.527914376627132,5.527914376627132,38.0,51.0,1,2.6536138880151094
1309354521,Majority 54,0.5079006772009029,-0.4243792325056433,L,multi,2.0,81.0,0.2510919324398258,0.0002897191062586,0.501894145773393,-0.559073616557991,198,0.84,57.3,2017-11-08T07:02:14+00:00,363.19,380,8.673511293634498,1,198.0,198.0,198.0,0.0416666666666666,300.0,4.47,0.8033333333333333,0.07,2020-06-25 17:16:08+00:00,2026-09-03 15:56:10+00:00,28.0,2260.0,4.035398230088496,False,0.0238258652809098,0.0,0.0,0.6097655716208943,5.288267030694535,1.6164926154139905,5.707110264748875,0.3013005567331835,0.2694978422395676,0.0278889455470504,,22.536881689326005,198.0,198.0,0,
1314170606,All In with Chris Hayes,0.6531531531531531,-0.5900900900900901,L,solo,1.0,66.0,-0.3256484919156378,-0.0549754197709613,-0.5963215640603143,0.0960842349008446,29,3.78,42.8,2025-05-09T02:00:55+00:00,165.67,232,1.1745379876796715,24,16.541666666666668,16.0,16.0,1.0,150.0,3.4133333333333336,0.4733333333333333,0.2866666666666667,2022-02-19 06:40:51+00:00,2026-09-18 03:35:49+00:00,26.5,1671.0,2.7289048473967683,False,0.0178914835164835,0.0,1.0,1.5644405465033646,3.367295829986474,1.3161145839488282,5.017279836814924,-0.5928382340016244,-0.5983407054852787,0.0098616192142516,-5.527914376627137,-5.527914376627137,29.0,16.0,1,2.6536138880151094
1314368109,The 11th Hour with Ali Velshi,0.4133333333333333,-0.2977777777777777,L,solo,1.0,64.5,-0.2851783504346561,0.2227107004105791,-0.7930674012798915,-0.3484758045201524,56,0.42,41.8,2019-09-17T03:29:36+00:00,103.17,148,6.8172484599589325,24,41.625,41.0,41.0,1.0,150.0,4.113333333333333,0.6933333333333334,0.14,2019-10-22 02:54:25+00:00,2026-09-19 14:32:38+00:00,26.0,2524.0,1.8066561014263072,False,0.007939280383626,0.0,1.0,0.35065687161316933,4.02535169073515,1.0319937752416202,5.017279836814924,-0.3721570094773151,-0.3646665026857046,0.0124313000363668,-6.378362742262082,-6.378362742262082,56.0,41.0,1,3.0618621784789726
1317356120,The Peter McCormack Show,0.4814814814814814,0.2626262626262626,R,solo,1.0,115.0,0.2347405435097438,-0.7085196175829709,1.1780007046024583,-0.626289791328988,183,2.38,85.9,2017-11-24T15:28:58+00:00,1533.98,1071,8.629705681040383,24,167.66666666666666,167.0,167.0,1.0,150.0,4.42,0.8266666666666667,0.1,2021-08-14 06:36:34+00:00,2026-08-17 00:00:14+00:00,40.5,1828.0,2.4945295404814,False,0.013327720042907,1.0,1.0,1.2178757094949273,5.209486152841421,1.2511987573208077,5.017279836814924,0.482768500379841,0.5512395380484747,0.0182051912437971,-6.803586925079548,-6.803586925079548,183.0,167.0,1,3.265986323710904
1317481380,UnJustified,0.3197389885807504,-0.2626427406199021,L,solo,1.0,87.0,-0.5972810271627801,-0.424805002527738,-0.7697570517978222,-0.2274802748984601,22,1.02,68.1,2017-11-24T23:23:00+00:00,518.62,457,8.629705681040383,24,114.95833333333331,22.0,119.0,1.0,150.0,4.6066666666666665,0.8466666666666667,0.04,2023-12-08 11:44:19+00:00,2026-09-01 08:55:47+00:00,29.5,997.0,4.573721163490472,False,0.0142001154181452,0.0,1.0,0.7030975114131134,3.091042453358316,1.718062903318083,5.017279836814924,-0.3700691279703197,-0.3403181063121877,0.0133380271392911,41.24674573329477,41.24674573329477,22.0,119.0,1,19.800042087497356
1351411911,The TPM Show with Josh and Kate,0.3629749393694422,-0.3177041228779305,L,multi,2.0,71.0,0.2237932908104007,-1.1361846313590631,1.583771212979865,-0.3332694958722895,250,1.08,54.6,2018-02-22T03:24:13+00:00,430.35,473,8.383299110198495,24,112.0,106.0,106.0,1.0,,,,,,,,,,,0.0181879248118588,0.0,0.0,0.7323678937132266,5.521460917862246,,,0.1400270071457335,0.0915504462444378,0.0207555944704483,-61.232282325715936,-61.232282325715936,250.0,106.0,1,29.393876913398138
1356662668,Politically Georgia,0.1301261829652996,-0.0496845425867507,L,multi,3.0,45.0,0.0216152082696922,0.376221063796359,-0.3329906472569746,-1.113151030714136,174,2.41,39.5,2018-03-08T00:00:00+00:00,691.49,1050,8.347707049965777,24,129.91666666666666,128.0,128.0,1.0,50.0,4.06,0.64,0.1,2023-10-14 23:47:13+00:00,2026-09-19 23:55:23+00:00,42.0,1071.0,1.419234360410831,False,0.0100418752631825,0.0,0.0,1.2267122912954256,5.159055299214529,0.8834511101143612,3.9318256327243257,-0.0180191045167965,0.0297079541862889,0.0103561537966123,-19.56031240960374,-19.56031240960374,174.0,128.0,1,9.389710680668848
1362265400,Timcast News,0.6173254835996635,0.5012615643397813,R,solo,1.0,71.5,0.614267853320533,1.4834689942028316,-0.2549332875617657,0.749774765064721,199,4.93,75.8,2018-03-19T04:00:00+00:00,2705.01,2141,8.314852840520192,24,48.54166666666666,42.0,42.0,1.0,,,,,,,,,,,0.0182559652928416,1.0,1.0,1.780024213009634,5.293304824724492,,,0.6096515180034288,0.7026503205336052,0.0143924604672357,-66.76019670234311,-66.76019670234311,199.0,42.0,1,32.04749080141325
1364113251,The Beat with Ari Melber,0.5190010857763301,-0.4625407166123778,L,solo,1.0,62.0,0.6046408697798504,0.4114212961901761,0.7978604433695249,-0.2439157632696487,73,2.69,41.5,2018-06-17T16:00:59+00:00,782.15,1131,8.068446269678303,24,40.41666666666666,39.0,39.0,1.0,350.0,4.257142857142857,0.7228571428571429,0.1228571428571428,2018-06-04 23:00:33+00:00,2026-09-16 13:45:20+00:00,30.0,3025.0,3.5173553719008264,False,0.0145516714845967,0.0,1.0,1.3056264580524357,4.290459441148391,1.5079267278972266,5.860786223465865,0.6886391900504878,0.7540285912870738,0.0111813997800088,-14.45762221579405,-14.45762221579405,73.0,39.0,1,6.9402209378856705
1367201919,Deadline: White House,0.5251798561151079,-0.4196642685851319,L,solo,1.0,64.0,-0.2977730254525919,0.1302850262858081,-0.7258310771909919,-0.3883374719824938,31,1.1,44.7,2018-04-03T18:01:39+00:00,354.06,475,8.27378507871321,24,10.875,10.0,10.0,1.0,100.0,3.77,0.56,0.19,2024-08-07 15:28:09+00:00,2026-09-18 07:38:15+00:00,27.5,771.0,3.942931258106356,False,0.0186857471831565,0.0,1.0,0.7419373447293773,3.4339872044851463,1.5979585273105308,4.61512051684126,-0.3039878587731541,-0.3220831433610573,0.0154230426130515,-8.929707839166907,-8.929707839166907,31.0,10.0,1,4.286607049870562
1378389941,Uncommon Knowledge,0.3580705009276438,0.2541743970315399,R,solo,1.0,80.0,-0.516134502633319,-0.5919122949668445,-0.4403567102997934,-0.5288711621432762,119,0.43,62.4,2022-01-11T19:01:52+00:00,104.04,100,4.498288843258043,24,75.875,74.0,74.0,1.0,50.0,4.3,0.72,0.06,2023-02-19 22:50:12+00:00,2026-05-13 19:38:08+00:00,34.5,1178.0,1.2903225806451613,False,0.0,1.0,1.0,0.3576744442718159,4.77912349311153,0.8286926725561692,3.9318256327243257,-0.6910334552890123,-0.6123207351725658,0.0001582276525073,-19.13508822678625,-19.13508822678625,119.0,74.0,1,9.185586535436919
1386375601,The Ben Ferguson Podcast,0.765625,0.7075892857142857,R,solo,1.0,46.0,1.5570566047690488,2.439290867479147,0.6748223420589505,0.7828034291861714,60,10.1,31.0,2020-01-19T22:45:00+00:00,1763.03,3416,6.477754962354552,24,74.375,60.0,75.0,1.0,50.0,3.36,0.42,0.26,2024-09-03 15:26:39+00:00,2026-09-22 05:24:58+00:00,23.0,748.0,2.0320855614973263,False,0.0190183673156757,1.0,1.0,2.4069451083182885,4.0943445622221,1.1092506868731655,3.9318256327243257,1.7240673940690647,1.810289400482593,0.0198367488841672,6.378362742262065,6.378362742262065,60.0,75.0,1,3.0618621784789726
1408796715,Runaway Country with Alex Wagner,0.5947521865889213,-0.5539358600583091,L,solo,1.0,84.0,-0.0528796762759541,-0.3408373386420881,0.2350779860901798,-0.3258957251924717,19,0.18,56.2,2018-07-06T15:55:00+00:00,71.22,76,8.016427104722792,24,39.125,19.0,40.0,1.0,500.0,4.446,0.82,0.086,2018-07-30 14:52:00+00:00,2026-09-17 15:23:14+00:00,32.0,2971.0,5.116122517670818,True,0.0623016841591408,0.0,1.0,0.16551443847757338,2.9444389791664403,1.8109283201864488,6.2166061010848646,0.0243233181244389,-0.1633625069883373,0.0618670341026524,8.929707839166905,8.929707839166905,19.0,40.0,1,4.286607049870562
1432118523,The Damage Report with John Iadarola,0.7324301439458086,-0.615580016934801,L,solo,1.0,71.0,-0.1988698496689978,0.2290558353567924,-0.6267955346947881,0.9176662847538828,152,4.63,55.2,2018-08-21T02:14:00+00:00,1756.57,1909,7.8904859685147155,24,98.33333333333331,96.0,96.0,1.0,150.0,4.38,0.78,0.1,2021-01-12 04:33:51+00:00,2026-08-19 18:11:22+00:00,31.0,2045.0,2.229828850855746,False,0.0046596361275116,0.0,1.0,1.728109442151599,5.0238805208462765,1.1724291484795235,5.017279836814924,-0.1337501785421672,-0.0395291952509821,0.0069524391000421,-23.812554237778432,-23.812554237778432,152.0,96.0,1,11.430952132988166
1439837349,The Political Orphanage,0.3471376370280146,0.0377588306942752,R,solo,1.0,91.0,-0.095273298470172,-0.818230855392375,0.6276842584520309,-0.4024256361245009,177,1.6,59.4,2018-11-13T00:52:12+00:00,633.87,640,7.660506502395619,24,208.625,177.0,210.0,1.0,100.0,4.73,0.9,0.03,2019-05-22 20:18:14+00:00,2026-09-09 16:23:32+00:00,28.5,2666.0,1.140285071267817,False,0.022388678691516,1.0,1.0,0.9555114450274365,5.176149732573829,0.7609390310347913,4.61512051684126,0.1067967205410613,0.1294339319646658,0.0146468252329224,14.032398032976598,14.032398032976598,177.0,210.0,1,6.73609679265374
1441649707,Straight White American Jesus,0.5853018372703412,-0.4960629921259842,L,multi,2.0,32.0,0.1573689393181674,0.3203179349645772,-0.0055800563282422,-0.6475159859571691,89,2.7,30.5,2018-12-22T06:28:00+00:00,541.22,1064,7.553730321697468,24,99.54166666666669,89.0,100.0,1.0,100.0,4.39,0.76,0.08,2023-11-21 18:53:13+00:00,2026-07-30 18:58:45+00:00,41.0,982.0,3.095723014256619,False,0.0116351577336243,0.0,0.0,1.308332819650179,4.48863636973214,1.4099432619781314,4.61512051684126,0.0404660229296619,0.0650302607889675,0.0111992429353569,4.677466010992185,4.677466010992185,89.0,100.0,1,2.2453655975512468
